start,end,defense_system,genome,seqid,source,system,class,original,defense_system2
2557415,2562392,qatABCD,GCA_002104595.1,CP020704.1,padloc,qatABCD,Unknown,qatABCD,qatABCD
5253535,5261408,zorya_type_I,GCA_002104595.1,CP020704.1,padloc,Zorya,Unknown,zorya_type_I,Zorya I
5146782,5150653,hachiman_type_II,GCA_002104615.1,CP020703.1,padloc,Hachiman,Unknown,hachiman_type_II,Hachiman II
1086473,1089024,pycsar_effector,GCA_002104615.1,CP020703.1,padloc,Pyscar,Abi,pycsar_effector,Pycsar
5161598,5169471,zorya_type_I,GCA_002104615.1,CP020703.1,padloc,Zorya,Unknown,zorya_type_I,Zorya I
368144,375442,RM_type_I,GCA_002116735.1,CP020931.1,padloc,RM,RM,RM_type_I,RM I
897835,908411,RM_type_I,GCA_002116735.1,CP020931.1,padloc,RM,RM,RM_type_I,RM I
901191,902902,darTG,GCA_002116735.1,CP020931.1,padloc,darTG,TA,darTG,darTG
1181607,1185263,hachiman_type_I,GCA_002116735.1,CP020931.1,padloc,Hachiman,Unknown,hachiman_type_I,Hachiman I
375435,376902,kiwa,GCA_002116735.1,CP020931.1,padloc,Kiwa,Unknown,kiwa,Kiwa
42776,44196,AbiE,GCA_002116735.1,CP020932.1,padloc,AbiE,Abi,AbiE,AbiE
4199210,4207595,cas_type_I-E,GCA_002116945.1,CP015647.1,padloc,CRISPR,CRISPR,cas_type_I-E,CRISPR I-E
3965941,3973012,RM_type_I,GCA_002116985.1,CP015648.1,padloc,RM,RM,RM_type_I,RM I
2003600,2011985,cas_type_I-E,GCA_002116985.1,CP015648.1,padloc,CRISPR,CRISPR,cas_type_I-E,CRISPR I-E
5769797,5773597,dsr1,GCA_002116985.1,CP015648.1,padloc,dsr,Abi,dsr1,dsr I
1600042,1607177,RM_type_I,GCA_002117025.1,CP015649.1,padloc,RM,RM,RM_type_I,RM I
3290813,3296822,RM_type_I,GCA_002117025.1,CP015649.1,padloc,RM,RM,RM_type_I,RM I
1586928,1596591,druantia_type_III,GCA_002117025.1,CP015649.1,padloc,Druantia,Unknown,druantia_type_III,Druantia III
1626457,1633028,wadjet_type_I,GCA_002117025.1,CP015649.1,padloc,Wadjet,Unknown,wadjet_type_I,Wadjet I
5773300,5781169,zorya_type_I,GCA_002117025.1,CP015649.1,padloc,Zorya,Unknown,zorya_type_I,Zorya I
2692789,2694299,AbiE,GCA_002117045.1,CP015650.1,padloc,AbiE,Abi,AbiE,AbiE
438244,442861,RM_type_II,GCA_002117045.1,CP015650.1,padloc,RM,RM,RM_type_II,RM II
2717460,2719313,cbass_type_I,GCA_002117045.1,CP015650.1,padloc,CBASS,Abi,cbass_type_I,CBASS I
2738989,2748652,druantia_type_III,GCA_002117045.1,CP015650.1,padloc,Druantia,Unknown,druantia_type_III,Druantia III
2775296,2781867,wadjet_type_I,GCA_002117045.1,CP015650.1,padloc,Wadjet,Unknown,wadjet_type_I,Wadjet I
1429071,1431423,RM_type_II,GCA_002128325.1,CP021132.1,padloc,RM,RM,RM_type_II,RM II
4201849,4205099,TerY-P,GCA_002128325.1,CP021132.1,padloc,TerY-P,Unknown,TerY-P,TerY-P
4215698,4232031,brex_type_I,GCA_002128325.1,CP021132.1,padloc,BREX,RM,brex_type_I,BREX I
686361,690166,hachiman_type_I,GCA_002128325.1,CP021132.1,padloc,Hachiman,Unknown,hachiman_type_I,Hachiman I
457212,458975,retron_I-C,GCA_002128325.1,CP021132.1,padloc,Retron,Retron,retron_I-C,Retron I-C
6432,8646,DprA-PRTase,GCA_002128325.1,CP021133.1,padloc,DprA-PRTase,Unknown,DprA-PRTase,DprA-PRTase
20682,27796,RM_type_I,GCA_002128325.1,CP021134.1,padloc,RM,RM,RM_type_I,RM I
2934132,2940223,RM_type_I,GCA_002155165.1,CP011508.1,padloc,RM,RM,RM_type_I,RM I
3397343,3403914,RM_type_I,GCA_002155165.1,CP011508.1,padloc,RM,RM,RM_type_I,RM I
4020512,4031844,RM_type_I,GCA_002155165.1,CP011508.1,padloc,RM,RM,RM_type_I,RM I
998021,1006809,RM_type_I,GCA_002163625.1,CP020892.1,padloc,RM,RM,RM_type_I,RM I
1006838,1007749,RM_type_IV,GCA_002163625.1,CP020892.1,padloc,RM,RM,RM_type_IV,RM IV
4620230,4622373,septu_type_I,GCA_002163625.1,CP020892.1,padloc,Septu,Unknown,septu_type_I,Septu I
2537731,2539431,AbiU,GCA_002192475.1,CP021774.1,padloc,AbiU,Abi,AbiU,AbiU
88966,95537,RM_type_I,GCA_002192475.1,CP021774.1,padloc,RM,RM,RM_type_I,RM I
403952,412222,RM_type_I,GCA_002192475.1,CP021774.1,padloc,RM,RM,RM_type_I,RM I
2606892,2614107,RM_type_I,GCA_002192475.1,CP021774.1,padloc,RM,RM,RM_type_I,RM I
5231962,5240516,RM_type_I,GCA_002192475.1,CP021774.1,padloc,RM,RM,RM_type_I,RM I
6620995,6627831,RM_type_I,GCA_002192475.1,CP021774.1,padloc,RM,RM,RM_type_I,RM I
342078,343518,RM_type_II,GCA_002192475.1,CP021774.1,padloc,RM,RM,RM_type_II,RM II
343530,360377,disarm_type_I,GCA_002192475.1,CP021774.1,padloc,DISARM,RM,disarm_type_I,DISARM I
381613,390944,druantia_type_III,GCA_002192475.1,CP021774.1,padloc,Druantia,Unknown,druantia_type_III,Druantia III
6944713,6948493,hachiman_type_I,GCA_002192475.1,CP021774.1,padloc,Hachiman,Unknown,hachiman_type_I,Hachiman I
2634901,2638326,lamassu_type_II,GCA_002192475.1,CP021774.1,padloc,Lamassu,Unknown,lamassu_type_II,Lamassu II
5234985,5237104,septu_type_I,GCA_002192475.1,CP021774.1,padloc,Septu,Unknown,septu_type_I,Septu I
350098,355097,RM_type_I,GCA_002192495.1,CP021775.1,padloc,RM,RM,RM_type_I,RM I
5001339,5007889,RM_type_I,GCA_002192495.1,CP021775.1,padloc,RM,RM,RM_type_I,RM I
3670521,3672929,RM_type_II,GCA_002192495.1,CP021775.1,padloc,RM,RM,RM_type_II,RM II
5046176,5050242,cbass_type_II,GCA_002192495.1,CP021775.1,padloc,CBASS,Abi,cbass_type_II,CBASS II
5400770,5404641,hachiman_type_II,GCA_002192495.1,CP021775.1,padloc,Hachiman,Unknown,hachiman_type_II,Hachiman II
1208797,1211348,pycsar_effector,GCA_002192495.1,CP021775.1,padloc,Pyscar,Abi,pycsar_effector,Pycsar
315893,322587,wadjet_type_I,GCA_002192495.1,CP021775.1,padloc,Wadjet,Unknown,wadjet_type_I,Wadjet I
5415586,5423459,zorya_type_I,GCA_002192495.1,CP021775.1,padloc,Zorya,Unknown,zorya_type_I,Zorya I
3573668,3575614,AbiU,GCA_002205335.1,CP021999.1,padloc,AbiU,Abi,AbiU,AbiU
1300677,1303067,RM_type_II,GCA_002205335.1,CP021999.1,padloc,RM,RM,RM_type_II,RM II
2509233,2513852,RM_type_II,GCA_002205335.1,CP021999.1,padloc,RM,RM,RM_type_II,RM II
4808423,4814869,argonaute_type_III,GCA_002205335.1,CP021999.1,padloc,Argonaute,Argonaute,argonaute_type_III,Argonaute III
4329368,4337753,cas_type_I-E,GCA_002205335.1,CP021999.1,padloc,CRISPR,CRISPR,cas_type_I-E,CRISPR I-E
3168043,3170707,gabija,GCA_002205335.1,CP021999.1,padloc,Gabija,Unknown,gabija,Gabija
4815110,4821828,wadjet_type_I,GCA_002205335.1,CP021999.1,padloc,Wadjet,Unknown,wadjet_type_I,Wadjet I
2585786,2587486,AbiU,GCA_002205355.1,CP022000.1,padloc,AbiU,Abi,AbiU,AbiU
88967,95538,RM_type_I,GCA_002205355.1,CP022000.1,padloc,RM,RM,RM_type_I,RM I
403952,412222,RM_type_I,GCA_002205355.1,CP022000.1,padloc,RM,RM,RM_type_I,RM I
2654946,2662161,RM_type_I,GCA_002205355.1,CP022000.1,padloc,RM,RM,RM_type_I,RM I
5362450,5371004,RM_type_I,GCA_002205355.1,CP022000.1,padloc,RM,RM,RM_type_I,RM I
6759927,6766763,RM_type_I,GCA_002205355.1,CP022000.1,padloc,RM,RM,RM_type_I,RM I
342078,343518,RM_type_II,GCA_002205355.1,CP022000.1,padloc,RM,RM,RM_type_II,RM II
343530,360377,disarm_type_I,GCA_002205355.1,CP022000.1,padloc,DISARM,RM,disarm_type_I,DISARM I
381613,390944,druantia_type_III,GCA_002205355.1,CP022000.1,padloc,Druantia,Unknown,druantia_type_III,Druantia III
7083644,7087424,hachiman_type_I,GCA_002205355.1,CP022000.1,padloc,Hachiman,Unknown,hachiman_type_I,Hachiman I
2682954,2686379,lamassu_type_II,GCA_002205355.1,CP022000.1,padloc,Lamassu,Unknown,lamassu_type_II,Lamassu II
6476916,6488959,hma,GCA_002205375.1,CP022002.1,padloc,hma,Unknown,hma,hma
625696,629137,ietAS,GCA_002205375.1,CP022002.1,padloc,ietAS,Unknown,ietAS,ietAS
6318921,6321472,pycsar_effector,GCA_002205375.1,CP022002.1,padloc,Pyscar,Abi,pycsar_effector,Pycsar
1218226,1221052,gabija,GCA_002205455.1,CP021986.1,padloc,Gabija,Unknown,gabija,Gabija
4663890,4665556,AbiE,GCA_002208645.1,CP022001.1,padloc,AbiE,Abi,AbiE,AbiE
3080228,3081517,DRT_class_II,GCA_002208645.1,CP022001.1,padloc,DRT,Unknown,DRT_class_II,DRT II
6825237,6832022,RM_type_I,GCA_002208645.1,CP022001.1,padloc,RM,RM,RM_type_I,RM I
814269,817828,gabija,GCA_002208645.1,CP022001.1,padloc,Gabija,Unknown,gabija,Gabija
4469669,4470592,BstA,GCA_002208745.2,CP022097.2,padloc,BstA,Abi,BstA,BstA
6604000,6606299,Paris,GCA_002208745.2,CP022097.2,padloc,PARIS,Abi,Paris,PARIS
5372285,5384029,druantia_type_II,GCA_002208745.2,CP022097.2,padloc,Druantia,Unknown,druantia_type_II,Druantia II
5530451,5533457,septu_type_I,GCA_002208745.2,CP022097.2,padloc,Septu,Unknown,septu_type_I,Septu I
307597,315923,RM_type_I,GCA_002215345.1,CP017293.1,padloc,RM,RM,RM_type_I,RM I
6473349,6480185,RM_type_I,GCA_002215345.1,CP017293.1,padloc,RM,RM,RM_type_I,RM I
5689523,5691996,RM_type_II,GCA_002215345.1,CP017293.1,padloc,RM,RM,RM_type_II,RM II
3080906,3089045,cas_type_I-F1,GCA_002215345.1,CP017293.1,padloc,CRISPR,CRISPR,cas_type_I-F1,CRISPR I-F
297126,306670,druantia_type_III,GCA_002215345.1,CP017293.1,padloc,Druantia,Unknown,druantia_type_III,Druantia III
1125104,1128379,hachiman_type_I,GCA_002215345.1,CP017293.1,padloc,Hachiman,Unknown,hachiman_type_I,Hachiman I
3362885,3367696,qatABCD,GCA_002215345.1,CP017293.1,padloc,qatABCD,Unknown,qatABCD,qatABCD
288710,295257,wadjet_type_I,GCA_002215345.1,CP017293.1,padloc,Wadjet,Unknown,wadjet_type_I,Wadjet I
6464261,6472202,zorya_type_I,GCA_002215345.1,CP017293.1,padloc,Zorya,Unknown,zorya_type_I,Zorya I
295957,301341,cas_type_IV-A,GCA_002215345.1,CP017294.1,padloc,CRISPR,CRISPR,cas_type_IV-A,CRISPR IV-A
1509365,1511076,AbiL,GCA_002220155.1,CP011835.1,padloc,AbiL,Abi,AbiL,AbiL
454107,455195,PrrC,GCA_002220155.1,CP011835.1,padloc,PrrC,Abi,PrrC,PrrC
452098,459478,RM_type_I,GCA_002220155.1,CP011835.1,padloc,RM,RM,RM_type_I,RM I
1505792,1512624,RM_type_I,GCA_002220155.1,CP011835.1,padloc,RM,RM,RM_type_I,RM I
1514326,1515237,RM_type_IV,GCA_002220155.1,CP011835.1,padloc,RM,RM,RM_type_IV,RM IV
2503873,2504799,RM_type_IV,GCA_002220155.1,CP011835.1,padloc,RM,RM,RM_type_IV,RM IV
2946198,2954309,cas_type_I-E,GCA_002220155.1,CP011835.1,padloc,CRISPR,CRISPR,cas_type_I-E,CRISPR I-E
26768,28749,septu_type_I,GCA_002220155.1,CP011837.1,padloc,Septu,Unknown,septu_type_I,Septu I
1316823,1319603,RM_type_IIG,GCA_002223805.1,CP019338.1,padloc,RM,RM,RM_type_IIG,RM IIG
2984964,2993103,cas_type_I-F1,GCA_002223805.1,CP019338.1,padloc,CRISPR,CRISPR,cas_type_I-F1,CRISPR I-F
2163445,2166389,lamassu_type_I,GCA_002223805.1,CP019338.1,padloc,Lamassu,Unknown,lamassu_type_I,Lamassu I
2533046,2534584,shedu,GCA_002223805.1,CP019338.1,padloc,Shedu,Unknown,shedu,Shedu
291160,297842,wadjet_type_I,GCA_002223805.1,CP019338.1,padloc,Wadjet,Unknown,wadjet_type_I,Wadjet I
5043639,5044637,AbiD,GCA_002237405.1,CP022526.1,padloc,AbiD,Abi,AbiD,AbiD
1972172,1973912,AbiE,GCA_002237405.1,CP022526.1,padloc,AbiE,Abi,AbiE,AbiE
5040581,5048355,RM_type_I,GCA_002237405.1,CP022526.1,padloc,RM,RM,RM_type_I,RM I
738369,740446,RM_type_II,GCA_002237405.1,CP022526.1,padloc,RM,RM,RM_type_II,RM II
1994263,1996337,RM_type_II,GCA_002237405.1,CP022526.1,padloc,RM,RM,RM_type_II,RM II
2823751,2825669,cbass_type_I,GCA_002237405.1,CP022526.1,padloc,CBASS,Abi,cbass_type_I,CBASS I
740523,747630,mza,GCA_002237405.1,CP022526.1,padloc,mza,Unknown,mza,mza
1996473,2003638,mza,GCA_002237405.1,CP022526.1,padloc,mza,Unknown,mza,mza
569951,570949,AbiD,GCA_002237425.1,CP022525.1,padloc,AbiD,Abi,AbiD,AbiD
3640685,3642425,AbiE,GCA_002237425.1,CP022525.1,padloc,AbiE,Abi,AbiE,AbiE
566233,574007,RM_type_I,GCA_002237425.1,CP022525.1,padloc,RM,RM,RM_type_I,RM I
3618260,3620334,RM_type_II,GCA_002237425.1,CP022525.1,padloc,RM,RM,RM_type_II,RM II
6196790,6198867,RM_type_II,GCA_002237425.1,CP022525.1,padloc,RM,RM,RM_type_II,RM II
2788923,2790841,cbass_type_I,GCA_002237425.1,CP022525.1,padloc,CBASS,Abi,cbass_type_I,CBASS I
3610959,3618124,mza,GCA_002237425.1,CP022525.1,padloc,mza,Unknown,mza,mza
6198944,6206051,mza,GCA_002237425.1,CP022525.1,padloc,mza,Unknown,mza,mza
4561860,4565116,DRT_type_III,GCA_002269425.1,CP022960.1,padloc,DRT,Unknown,DRT_type_III,DRT III
4675618,4680056,cbass_type_II,GCA_002269425.1,CP022960.1,padloc,CBASS,Abi,cbass_type_II,CBASS II
292612,296255,gabija,GCA_002269425.1,CP022960.1,padloc,Gabija,Unknown,gabija,Gabija
3134398,3135706,septu_type_I,GCA_002269425.1,CP022960.1,padloc,Septu,Unknown,septu_type_I,Septu I
1373461,1374459,AbiD,GCA_002287725.2,CP023316.1,padloc,AbiD,Abi,AbiD,AbiD
334639,342909,RM_type_I,GCA_002287725.2,CP023316.1,padloc,RM,RM,RM_type_I,RM I
1370403,1378177,RM_type_I,GCA_002287725.2,CP023316.1,padloc,RM,RM,RM_type_I,RM I
5821469,5828626,RM_type_I,GCA_002287725.2,CP023316.1,padloc,RM,RM,RM_type_I,RM I
6889983,6900761,RM_type_I,GCA_002287725.2,CP023316.1,padloc,RM,RM,RM_type_I,RM I
2688793,2690870,RM_type_II,GCA_002287725.2,CP023316.1,padloc,RM,RM,RM_type_II,RM II
5985610,5987528,cbass_type_I,GCA_002287725.2,CP023316.1,padloc,CBASS,Abi,cbass_type_I,CBASS I
312300,321631,druantia_type_III,GCA_002287725.2,CP023316.1,padloc,Druantia,Unknown,druantia_type_III,Druantia III
2681609,2688716,mza,GCA_002287725.2,CP023316.1,padloc,mza,Unknown,mza,mza
1140268,1142819,pycsar_effector,GCA_002287725.2,CP023316.1,padloc,Pyscar,Abi,pycsar_effector,Pycsar
4776332,4779182,Helicase-DUF2290,GCA_002309555.1,CP023299.1,padloc,Helicase-DUF2290,Unknown,Helicase-DUF2290,Helicase-DUF2290
1928271,1936442,RM_type_I,GCA_002309555.1,CP023299.1,padloc,RM,RM,RM_type_I,RM I
5044498,5047161,RM_type_II,GCA_002309555.1,CP023299.1,padloc,RM,RM,RM_type_II,RM II
2736996,2740344,ietAS,GCA_002309555.1,CP023299.1,padloc,ietAS,Unknown,ietAS,ietAS
5741054,5747733,RM_type_I,GCA_002355315.1,CP023466.1,padloc,RM,RM,RM_type_I,RM I
5749098,5750033,RM_type_IV,GCA_002355315.1,CP023466.1,padloc,RM,RM,RM_type_IV,RM IV
4026526,4028422,cbass_type_I,GCA_002355315.1,CP023466.1,padloc,CBASS,Abi,cbass_type_I,CBASS I
1726829,1728500,AbiE,GCA_002355475.1,AP014862.1,padloc,AbiE,Abi,AbiE,AbiE
741549,748272,RM_type_III,GCA_002355475.1,AP014862.1,padloc,RM,RM,RM_type_III,RM III
532173,533093,RM_type_IV,GCA_002355475.1,AP014862.1,padloc,RM,RM,RM_type_IV,RM IV
5984266,5987700,ietAS,GCA_002355475.1,AP014862.1,padloc,ietAS,Unknown,ietAS,ietAS
2546950,2553496,RM_type_I,GCA_002355875.1,AP014623.1,padloc,RM,RM,RM_type_I,RM I
2546029,2546940,RM_type_IV,GCA_002355875.1,AP014623.1,padloc,RM,RM,RM_type_IV,RM IV
2747434,2751092,gabija,GCA_002355875.1,AP014623.1,padloc,Gabija,Unknown,gabija,Gabija
3851693,3855128,hachiman_type_I,GCA_002355875.1,AP014623.1,padloc,Hachiman,Unknown,hachiman_type_I,Hachiman I
2745743,2747176,shedu,GCA_002355875.1,AP014623.1,padloc,Shedu,Unknown,shedu,Shedu
2538191,2545842,zorya_type_I,GCA_002355875.1,AP014623.1,padloc,Zorya,Unknown,zorya_type_I,Zorya I
1236854,1238496,AbiE,GCA_002356095.1,AP015029.1,padloc,AbiE,Abi,AbiE,AbiE
4191764,4193533,Old,GCA_002356095.1,AP015029.1,padloc,Old,Unknown,Old,old
5709425,5724347,brex_type_I,GCA_002356095.1,AP015029.1,padloc,BREX,RM,brex_type_I,BREX I
683632,687451,viperin_solo,GCA_002356095.1,AP015029.1,padloc,Viperin,Chemical,viperin_solo,Viperin
58107,59637,AbiE,GCA_002356095.1,AP015030.1,padloc,AbiE,Abi,AbiE,AbiE
114334,119700,cas_type_IV-A,GCA_002356095.1,AP015030.1,padloc,CRISPR,CRISPR,cas_type_IV-A,CRISPR IV-A
382495,393854,druantia_type_I,GCA_002356095.1,AP015030.1,padloc,Druantia,Unknown,druantia_type_I,Druantia I
1153909,1155791,AbiL,GCA_002356535.2,AP017423.2,padloc,AbiL,Abi,AbiL,AbiL
5349333,5351304,RM_type_II,GCA_002356535.2,AP017423.2,padloc,RM,RM,RM_type_II,RM II
2882716,2884782,septu_type_I,GCA_002356535.2,AP017423.2,padloc,Septu,Unknown,septu_type_I,Septu I
1403050,1404649,AbiE,GCA_002411865.3,CP031449.2,padloc,AbiE,Abi,AbiE,AbiE
14959,16461,DRT_class_II,GCA_002411865.3,CP031449.2,padloc,DRT,Unknown,DRT_class_II,DRT II
5909973,5917041,RM_type_I,GCA_002411865.3,CP031449.2,padloc,RM,RM,RM_type_I,RM I
5190976,5195932,RM_type_III,GCA_002411865.3,CP031449.2,padloc,RM,RM,RM_type_III,RM III
1410224,1413690,argonaute_type_II,GCA_002411865.3,CP031449.2,padloc,Argonaute,Argonaute,argonaute_type_II,Argonaute II
5031670,5038116,argonaute_type_III,GCA_002411865.3,CP031449.2,padloc,Argonaute,Argonaute,argonaute_type_III,Argonaute III
3392168,3394832,gabija,GCA_002411865.3,CP031449.2,padloc,Gabija,Unknown,gabija,Gabija
5186813,5190149,ietAS,GCA_002411865.3,CP031449.2,padloc,ietAS,Unknown,ietAS,ietAS
5038357,5045075,wadjet_type_I,GCA_002411865.3,CP031449.2,padloc,Wadjet,Unknown,wadjet_type_I,Wadjet I
2509768,2511508,AbiE,GCA_002442555.1,CP023641.1,padloc,AbiE,Abi,AbiE,AbiE
942942,951477,RM_type_I,GCA_002442555.1,CP023641.1,padloc,RM,RM,RM_type_I,RM I
2572577,2577773,RM_type_I,GCA_002442555.1,CP023641.1,padloc,RM,RM,RM_type_I,RM I
2078766,2080861,cbass_type_I,GCA_002442555.1,CP023641.1,padloc,CBASS,Abi,cbass_type_I,CBASS I
952542,954170,shedu,GCA_002442555.1,CP023641.1,padloc,Shedu,Unknown,shedu,Shedu
1204954,1205850,BstA,GCA_002442855.1,CP017306.1,padloc,BstA,Abi,BstA,BstA
2418455,2424501,RM_type_I,GCA_002442855.1,CP017306.1,padloc,RM,RM,RM_type_I,RM I
2886232,2894371,cas_type_I-F1,GCA_002442855.1,CP017306.1,padloc,CRISPR,CRISPR,cas_type_I-F1,CRISPR I-F
4057777,4058772,AbiD,GCA_002591235.1,CP023969.1,padloc,AbiD,Abi,AbiD,AbiD
3517005,3518697,AbiE,GCA_002591235.1,CP023969.1,padloc,AbiE,Abi,AbiE,AbiE
2860533,2863547,DRT_class_III,GCA_002591235.1,CP023969.1,padloc,DRT,Unknown,DRT_class_III,DRT III
2638333,2643413,PT_SspABCD,GCA_002591235.1,CP023969.1,padloc,Ssp,RM,PT_SspABCD,SspABCD
2619175,2628223,PT_SspFGH,GCA_002591235.1,CP023969.1,padloc,Ssp,RM,PT_SspFGH,SspFGH
2858164,2860449,PifA,GCA_002591235.1,CP023969.1,padloc,PifA,Abi,PifA,PifA
3511472,3515089,RM_type_IIG,GCA_002591235.1,CP023969.1,padloc,RM,RM,RM_type_IIG,RM IIG
2815535,2820022,RM_type_III,GCA_002591235.1,CP023969.1,padloc,RM,RM,RM_type_III,RM III
3505712,3523456,brex_type_I,GCA_002591235.1,CP023969.1,padloc,BREX,RM,brex_type_I,BREX I
1813231,1817120,gabija,GCA_002591235.1,CP023969.1,padloc,Gabija,Unknown,gabija,Gabija
2820729,2824330,gabija,GCA_002591235.1,CP023969.1,padloc,Gabija,Unknown,gabija,Gabija
3065864,3068175,retron_I-B,GCA_002591235.1,CP023969.1,padloc,Retron,Retron,retron_I-B,Retron I-B
1797919,1799625,retron_I-C,GCA_002591235.1,CP023969.1,padloc,Retron,Retron,retron_I-C,Retron I-C
1797919,1799625,retron_XII,GCA_002591235.1,CP023969.1,padloc,Retron,Retron,retron_XII,Retron XII
93915,96108,septu_type_I,GCA_002591235.1,CP023969.1,padloc,Septu,Unknown,septu_type_I,Septu I
4155712,4161472,RM_type_I,GCA_002688705.1,CP023048.1,padloc,RM,RM,RM_type_I,RM I
649025,651541,RM_type_II,GCA_002688705.1,CP023048.1,padloc,RM,RM,RM_type_II,RM II
3253839,3257461,gabija,GCA_002688705.1,CP023048.1,padloc,Gabija,Unknown,gabija,Gabija
4923074,4925964,ietAS,GCA_002688705.1,CP023048.1,padloc,ietAS,Unknown,ietAS,ietAS
3262293,3266361,thoeris_type_I,GCA_002688705.1,CP023048.1,padloc,Thoeris,Abi,thoeris_type_I,Thoeris I
4162480,4170299,zorya_type_I,GCA_002688705.1,CP023048.1,padloc,Zorya,Unknown,zorya_type_I,Zorya I
3589347,3590270,AbiD,GCA_002736045.1,CP024086.1,padloc,AbiD,Abi,AbiD,AbiD
994818,996261,AbiE,GCA_002736045.1,CP024086.1,padloc,AbiE,Abi,AbiE,AbiE
482647,485311,RM_type_II,GCA_002736045.1,CP024086.1,padloc,RM,RM,RM_type_II,RM II
844749,846931,septu_type_I,GCA_002736045.1,CP024086.1,padloc,Septu,Unknown,septu_type_I,Septu I
4225699,4227743,septu_type_I,GCA_002736045.1,CP024086.1,padloc,Septu,Unknown,septu_type_I,Septu I
3422069,3424732,RM_type_II,GCA_002736065.1,CP024159.1,padloc,RM,RM,RM_type_II,RM II
4844236,4848148,hachiman_type_I,GCA_002736065.1,CP024159.1,padloc,Hachiman,Unknown,hachiman_type_I,Hachiman I
5277683,5284427,RM_type_I,GCA_002736125.1,CP024085.1,padloc,RM,RM,RM_type_I,RM I
5275806,5276741,RM_type_IV,GCA_002736125.1,CP024085.1,padloc,RM,RM,RM_type_IV,RM IV
2657993,2666215,wadjet_type_II,GCA_002736125.1,CP024085.1,padloc,Wadjet,Unknown,wadjet_type_II,Wadjet II
232312,239009,RM_type_I,GCA_002741075.1,CP016634.1,padloc,RM,RM,RM_type_I,RM I
4200354,4202212,RM_type_II,GCA_002741075.1,CP016634.1,padloc,RM,RM,RM_type_II,RM II
224968,226854,RM_type_IV,GCA_002741075.1,CP016634.1,padloc,RM,RM,RM_type_IV,RM IV
1716103,1722544,argonaute_type_III,GCA_002741075.1,CP016634.1,padloc,Argonaute,Argonaute,argonaute_type_III,Argonaute III
2137572,2138792,dXTPase,GCA_002741075.1,CP016634.1,padloc,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
4842130,4844437,darTG,GCA_002741075.1,CP016634.1,padloc,darTG,TA,darTG,darTG
1730434,1741809,druantia_type_I,GCA_002741075.1,CP016634.1,padloc,Druantia,Unknown,druantia_type_I,Druantia I
227518,231442,hachiman_type_I,GCA_002741075.1,CP016634.1,padloc,Hachiman,Unknown,hachiman_type_I,Hachiman I
3426620,3428191,DRT_class_I,GCA_002753655.1,CP024477.1,padloc,DRT,Unknown,DRT_class_I,DRT I
2833460,2841599,cas_type_I-F1,GCA_002753655.1,CP024477.1,padloc,CRISPR,CRISPR,cas_type_I-F1,CRISPR I-F
5516752,5520091,ietAS,GCA_002753655.1,CP024477.1,padloc,ietAS,Unknown,ietAS,ietAS
2314921,2316862,AbiL,GCA_002753995.1,CP024478.1,padloc,AbiL,Abi,AbiL,AbiL
849991,856280,RM_type_I,GCA_002753995.1,CP024478.1,padloc,RM,RM,RM_type_I,RM I
4507589,4514500,RM_type_I,GCA_002753995.1,CP024478.1,padloc,RM,RM,RM_type_I,RM I
4497349,4505539,zorya_type_I,GCA_002753995.1,CP024478.1,padloc,Zorya,Unknown,zorya_type_I,Zorya I
1252034,1258440,RM_type_I,GCA_002763655.1,CP024712.1,padloc,RM,RM,RM_type_I,RM I
5859349,5861078,darTG,GCA_002763655.1,CP024712.1,padloc,darTG,TA,darTG,darTG
5024671,5028229,gabija,GCA_002763655.1,CP024712.1,padloc,Gabija,Unknown,gabija,Gabija
6049101,6051765,gabija,GCA_002763655.1,CP024712.1,padloc,Gabija,Unknown,gabija,Gabija
5015435,5018957,ietAS,GCA_002763655.1,CP024712.1,padloc,ietAS,Unknown,ietAS,ietAS
714582,716491,septu_type_I,GCA_002763655.1,CP024712.1,padloc,Septu,Unknown,septu_type_I,Septu I
5372376,5374450,septu_type_I,GCA_002763655.1,CP024712.1,padloc,Septu,Unknown,septu_type_I,Septu I
11089,15984,RM_type_IIG,GCA_002763655.1,CP024714.1,padloc,RM,RM,RM_type_IIG,RM IIG
724529,730910,RM_type_I,GCA_002812565.2,CP025035.2,padloc,RM,RM,RM_type_I,RM I
3824513,3829680,PT_SspABCD,GCA_002812825.1,CP025049.1,padloc,Ssp,RM,PT_SspABCD,SspABCD
3707474,3715859,cas_type_I-E,GCA_002812825.1,CP025049.1,padloc,CRISPR,CRISPR,cas_type_I-E,CRISPR I-E
6470023,6473594,gabija,GCA_002812825.1,CP025049.1,padloc,Gabija,Unknown,gabija,Gabija
1028128,1030906,3HP,GCA_002812845.1,CP025050.1,padloc,Rst_3HP,Unknown,3HP,3HP
3857241,3862408,PT_SspABCD,GCA_002812845.1,CP025050.1,padloc,Ssp,RM,PT_SspABCD,SspABCD
3740240,3748625,cas_type_I-E,GCA_002812845.1,CP025050.1,padloc,CRISPR,CRISPR,cas_type_I-E,CRISPR I-E
6581768,6585339,gabija,GCA_002812845.1,CP025050.1,padloc,Gabija,Unknown,gabija,Gabija
2464593,2465943,AbiE,GCA_002812865.1,CP025051.1,padloc,AbiE,Abi,AbiE,AbiE
