start,defense_system,source,end,genome,seqid,system,class,original,defense_system2
55038,cbass_type_II,padloc,61820,GCA_004524855.1,CP038151.1,CBASS,Abi,cbass_type_II,CBASS II
1765564,hachiman_type_I,padloc,1769845,GCA_004524855.1,CP038151.1,Hachiman,Unknown,hachiman_type_I,Hachiman I
1229348,zorya_type_III,padloc,1234872,GCA_004524855.1,CP038151.1,Zorya,Unknown,zorya_type_III,Zorya III
1667278,zorya_type_III,padloc,1672351,GCA_004526325.1,CP038194.1,Zorya,Unknown,zorya_type_III,Zorya III
42148,RM_type_III,padloc,47251,GCA_004526325.1,CP038195.1,RM,RM,RM_type_III,RM III
3581882,dXTPase,padloc,3583114,GCA_004526325.1,CP038195.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
798827,thoeris_type_I,padloc,800228,GCA_004526325.1,CP038195.1,Thoeris,Abi,thoeris_type_I,Thoeris I
89688,RM_type_I,padloc,97825,GCA_004551665.1,CP033936.1,RM,RM,RM_type_I,RM I
3090112,cas_type_I-F1,padloc,3099100,GCA_004551665.1,CP033936.1,CRISPR,CRISPR,cas_type_I-F1,CRISPR I-F
92885,cbass_type_I,padloc,94760,GCA_004551665.1,CP033936.1,CBASS,Abi,cbass_type_I,CBASS I
957479,dXTPase,padloc,958840,GCA_004551665.1,CP033936.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3707742,dXTPase,padloc,3708905,GCA_004551665.1,CP033936.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
2839384,lamassu_type_I,padloc,2842328,GCA_004551665.1,CP033936.1,Lamassu,Unknown,lamassu_type_I,Lamassu I
397477,AbiE,padloc,399082,GCA_004634505.1,CP019931.1,AbiE,Abi,AbiE,AbiE
314723,RM_type_II,padloc,317920,GCA_004634505.1,CP019931.1,RM,RM,RM_type_II,RM II
67819,dXTPase,padloc,68973,GCA_004634505.1,CP019931.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
993980,zorya_type_III,padloc,998555,GCA_004634505.1,CP019931.1,Zorya,Unknown,zorya_type_III,Zorya III
397477,AbiE,padloc,399082,GCA_004634525.1,CP019932.1,AbiE,Abi,AbiE,AbiE
314723,RM_type_II,padloc,317920,GCA_004634525.1,CP019932.1,RM,RM,RM_type_II,RM II
67819,dXTPase,padloc,68973,GCA_004634525.1,CP019932.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
993980,zorya_type_III,padloc,998555,GCA_004634525.1,CP019932.1,Zorya,Unknown,zorya_type_III,Zorya III
1353083,AbiE,padloc,1354832,GCA_004634545.1,CP019933.1,AbiE,Abi,AbiE,AbiE
70887,dXTPase,padloc,72014,GCA_004634545.1,CP019933.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
399862,AbiE,padloc,401467,GCA_004634565.1,CP019934.1,AbiE,Abi,AbiE,AbiE
955654,GAO_19,padloc,958390,GCA_004634565.1,CP019934.1,GAO_19,Unknown,GAO_19,GAO_19
313872,RM_type_II,padloc,317069,GCA_004634565.1,CP019934.1,RM,RM,RM_type_II,RM II
67873,dXTPase,padloc,69027,GCA_004634565.1,CP019934.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
527167,hachiman_type_II,padloc,531037,GCA_004634565.1,CP019934.1,Hachiman,Unknown,hachiman_type_II,Hachiman II
1185163,zorya_type_III,padloc,1189765,GCA_004634565.1,CP019934.1,Zorya,Unknown,zorya_type_III,Zorya III
3887335,dXTPase,padloc,3888489,GCA_004634585.1,CP026429.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3872238,dXTPase,padloc,3873392,GCA_004634605.1,CP026430.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3889919,dXTPase,padloc,3891073,GCA_004634625.1,CP026431.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3887212,dXTPase,padloc,3888366,GCA_004634645.1,CP026432.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3882970,dXTPase,padloc,3884124,GCA_004634665.1,CP026433.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3883122,dXTPase,padloc,3884276,GCA_004634685.1,CP026435.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3883137,dXTPase,padloc,3884291,GCA_004634705.1,CP026436.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3887329,dXTPase,padloc,3888483,GCA_004634725.1,CP026437.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3884166,dXTPase,padloc,3885320,GCA_004634745.1,CP026439.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3884168,dXTPase,padloc,3885322,GCA_004634765.1,CP026441.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3885181,dXTPase,padloc,3886335,GCA_004634785.1,CP026442.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3887329,dXTPase,padloc,3888483,GCA_004634805.1,CP026444.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3887333,dXTPase,padloc,3888487,GCA_004634825.1,CP026445.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3884186,dXTPase,padloc,3885340,GCA_004634845.1,CP026428.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3884172,dXTPase,padloc,3885326,GCA_004634865.1,CP026434.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3886286,dXTPase,padloc,3887440,GCA_004634885.1,CP026438.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3884177,dXTPase,padloc,3885331,GCA_004634905.1,CP026440.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3887302,dXTPase,padloc,3888456,GCA_004634925.1,CP026443.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3885235,dXTPase,padloc,3886389,GCA_004635085.1,CP026446.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3887330,dXTPase,padloc,3888484,GCA_004635105.1,CP026448.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3887330,dXTPase,padloc,3888484,GCA_004635125.1,CP026449.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3887331,dXTPase,padloc,3888485,GCA_004635145.1,CP026450.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3887331,dXTPase,padloc,3888485,GCA_004635165.1,CP026451.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3887328,dXTPase,padloc,3888482,GCA_004635185.1,CP026453.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3887331,dXTPase,padloc,3888485,GCA_004635205.1,CP026454.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3887335,dXTPase,padloc,3888489,GCA_004635225.1,CP026455.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3887332,dXTPase,padloc,3888486,GCA_004635245.1,CP026456.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3887331,dXTPase,padloc,3888485,GCA_004635265.1,CP026457.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3887328,dXTPase,padloc,3888482,GCA_004635285.1,CP026459.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3885232,dXTPase,padloc,3886386,GCA_004635305.1,CP026460.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3887328,dXTPase,padloc,3888482,GCA_004635325.1,CP026461.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3887333,dXTPase,padloc,3888487,GCA_004635345.1,CP026462.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3887327,dXTPase,padloc,3888481,GCA_004635365.1,CP026464.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3909008,dXTPase,padloc,3910162,GCA_004635385.1,CP026465.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3885209,dXTPase,padloc,3886363,GCA_004635405.1,CP026447.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3887327,dXTPase,padloc,3888481,GCA_004635425.1,CP026458.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3887330,dXTPase,padloc,3888484,GCA_004635445.1,CP026463.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
192122,dXTPase,padloc,193276,GCA_004635465.1,CP026466.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3890495,dXTPase,padloc,3891649,GCA_004635485.1,CP026467.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3884183,dXTPase,padloc,3885337,GCA_004635505.1,CP026468.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3885235,dXTPase,padloc,3886389,GCA_004635525.1,CP026469.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
192122,dXTPase,padloc,193276,GCA_004635545.1,CP026470.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
192122,dXTPase,padloc,193276,GCA_004635565.1,CP026471.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3885234,dXTPase,padloc,3886388,GCA_004635585.1,CP026472.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3881881,dXTPase,padloc,3883035,GCA_004635605.1,CP026882.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3880991,dXTPase,padloc,3882145,GCA_004635625.1,CP026884.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3880740,dXTPase,padloc,3881894,GCA_004635645.1,CP026885.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3880974,dXTPase,padloc,3882128,GCA_004635665.1,CP026886.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3881918,dXTPase,padloc,3883072,GCA_004635685.1,CP026887.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3882092,dXTPase,padloc,3883246,GCA_004635705.1,CP026888.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3882070,dXTPase,padloc,3883224,GCA_004635725.1,CP026889.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3882084,dXTPase,padloc,3883238,GCA_004635745.1,CP026890.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3882071,dXTPase,padloc,3883225,GCA_004635765.1,CP026892.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3884456,dXTPase,padloc,3885610,GCA_004635785.1,CP026901.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3881030,dXTPase,padloc,3882184,GCA_004635805.1,CP026902.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3881008,dXTPase,padloc,3882162,GCA_004635825.1,CP026904.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3889413,dXTPase,padloc,3890567,GCA_004635845.1,CP026905.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3889435,dXTPase,padloc,3890589,GCA_004635865.1,CP026906.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3888401,dXTPase,padloc,3889555,GCA_004635885.1,CP026907.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3889451,dXTPase,padloc,3890605,GCA_004635905.1,CP026908.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3885522,dXTPase,padloc,3886676,GCA_004635925.1,CP026900.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3881019,dXTPase,padloc,3882173,GCA_004635945.1,CP026903.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3884454,dXTPase,padloc,3885608,GCA_004635965.1,CP026618.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3884458,dXTPase,padloc,3885612,GCA_004635985.1,CP026619.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3884473,dXTPase,padloc,3885627,GCA_004636005.1,CP026620.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3882100,dXTPase,padloc,3883254,GCA_004636025.1,CP026621.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3882097,dXTPase,padloc,3883251,GCA_004636045.1,CP026622.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3883108,dXTPase,padloc,3884262,GCA_004636065.1,CP026623.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3883997,dXTPase,padloc,3885151,GCA_004636085.1,CP026625.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3885254,dXTPase,padloc,3886408,GCA_004636105.1,CP026626.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3882075,dXTPase,padloc,3883229,GCA_004636125.1,CP026627.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3883385,dXTPase,padloc,3884539,GCA_004636145.1,CP026630.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3888394,dXTPase,padloc,3889548,GCA_004636165.1,CP026631.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3887343,dXTPase,padloc,3888497,GCA_004636185.1,CP026632.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3876277,dXTPase,padloc,3877431,GCA_004636205.1,CP026633.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3884011,dXTPase,padloc,3885165,GCA_004636225.1,CP026624.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3886254,dXTPase,padloc,3887408,GCA_004636245.1,CP026628.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3884200,dXTPase,padloc,3885354,GCA_004636265.1,CP026629.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3906804,dXTPase,padloc,3907958,GCA_004636285.1,CP026634.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3882097,dXTPase,padloc,3883251,GCA_004636305.1,CP026663.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3884183,dXTPase,padloc,3885337,GCA_004636325.1,CP026664.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3883386,dXTPase,padloc,3884540,GCA_004636345.1,CP026665.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
192122,dXTPase,padloc,193276,GCA_004636365.1,CP026666.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3887349,dXTPase,padloc,3888503,GCA_004636385.1,CP026667.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
192121,dXTPase,padloc,193275,GCA_004636405.1,CP026668.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3879983,dXTPase,padloc,3881137,GCA_004636425.1,CP026669.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3881860,dXTPase,padloc,3883014,GCA_004636445.1,CP026883.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3882081,dXTPase,padloc,3883235,GCA_004636465.1,CP026891.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3883097,dXTPase,padloc,3884251,GCA_004636485.1,CP026893.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3408437,dXTPase,padloc,3409591,GCA_004636505.1,CP026894.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3408409,dXTPase,padloc,3409563,GCA_004636525.1,CP026895.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3408425,dXTPase,padloc,3409579,GCA_004636545.1,CP026896.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3408425,dXTPase,padloc,3409579,GCA_004636565.1,CP026897.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3885500,dXTPase,padloc,3886654,GCA_004636785.1,CP026898.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3881004,dXTPase,padloc,3882158,GCA_004636805.1,CP026899.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3882066,dXTPase,padloc,3883220,GCA_004636825.1,CP026909.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
193163,dXTPase,padloc,194317,GCA_004636845.1,CP026910.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3884153,dXTPase,padloc,3885307,GCA_004636865.1,CP026912.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3883391,dXTPase,padloc,3884545,GCA_004636885.1,CP026913.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3883375,dXTPase,padloc,3884529,GCA_004636905.1,CP026914.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3883326,dXTPase,padloc,3884480,GCA_004636925.1,CP026915.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
192116,dXTPase,padloc,193270,GCA_004636945.1,CP026916.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3864878,dXTPase,padloc,3866032,GCA_004636965.1,CP026918.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3881016,dXTPase,padloc,3882170,GCA_004636985.1,CP026919.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3890477,dXTPase,padloc,3891631,GCA_004637005.1,CP026922.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3884174,dXTPase,padloc,3885328,GCA_004637025.1,CP026911.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
192120,dXTPase,padloc,193274,GCA_004637045.1,CP026917.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3884332,dXTPase,padloc,3885486,GCA_004637065.1,CP026920.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3881046,dXTPase,padloc,3882200,GCA_004637085.1,CP026921.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3885206,dXTPase,padloc,3886360,GCA_004637105.1,CP026987.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3886181,dXTPase,padloc,3887335,GCA_004637125.1,CP026988.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3880905,dXTPase,padloc,3882059,GCA_004637145.1,CP026989.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
192118,dXTPase,padloc,193272,GCA_004637165.1,CP026990.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3888361,dXTPase,padloc,3889515,GCA_004637185.1,CP026991.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
192122,dXTPase,padloc,193276,GCA_004637205.1,CP026992.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3889454,dXTPase,padloc,3890608,GCA_004637225.1,CP026996.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
4073654,dXTPase,padloc,4074808,GCA_004637245.1,CP026997.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3885230,dXTPase,padloc,3886384,GCA_004637265.1,CP026998.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
1693989,zorya_type_III,padloc,1698951,GCA_004768545.1,CP038634.1,Zorya,Unknown,zorya_type_III,Zorya III
3260264,PT_SspABCD,padloc,3265314,GCA_004768545.1,CP038635.1,Ssp,RM,PT_SspABCD,SspABCD
3270044,PT_SspFGH,padloc,3278813,GCA_004768545.1,CP038635.1,Ssp,RM,PT_SspFGH,SspFGH
3360883,dXTPase,padloc,3362019,GCA_004768545.1,CP038635.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3279646,viperin_toxin,padloc,3283692,GCA_004768545.1,CP038635.1,Viperin,Chemical,viperin_toxin,Viperin
755693,DRT_class_I,padloc,757177,GCA_004768545.1,CP038636.1,DRT,Unknown,DRT_class_I,DRT I
477970,wadjet_type_I,padloc,484900,GCA_004768545.1,CP038636.1,Wadjet,Unknown,wadjet_type_I,Wadjet I
79216,RM_type_I,padloc,86459,GCA_004768545.1,CP038637.1,RM,RM,RM_type_I,RM I
3887331,dXTPase,padloc,3888485,GCA_004771055.1,CP026452.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3863988,dXTPase,padloc,3865142,GCA_004794255.1,CP039021.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3863988,dXTPase,padloc,3865142,GCA_004794295.1,CP039022.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
3824076,AVAST_type_III,padloc,3831003,GCA_004795855.1,CP039252.1,AVAST,Unknown,AVAST_type_III,AVAST III
2993271,RM_type_I,padloc,3001966,GCA_004795855.1,CP039252.1,RM,RM,RM_type_I,RM I
3799217,RM_type_II,padloc,3801275,GCA_004795855.1,CP039252.1,RM,RM,RM_type_II,RM II
24048,zorya_type_III,padloc,29413,GCA_004795855.1,CP039252.1,Zorya,Unknown,zorya_type_III,Zorya III
970227,DRT_class_III,padloc,974003,GCA_004798725.1,CP039287.1,DRT,Unknown,DRT_class_III,DRT III
6960,RM_type_I,padloc,14048,GCA_004798725.1,CP039287.1,RM,RM,RM_type_I,RM I
3709090,dXTPase,padloc,3710226,GCA_004798725.1,CP039287.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
2700601,retron_I-B,padloc,2702859,GCA_004798725.1,CP039287.1,Retron,Retron,retron_I-B,Retron I-B
26086,wadjet_type_III,padloc,33665,GCA_004798725.1,CP039287.1,Wadjet,Unknown,wadjet_type_III,Wadjet III
583507,zorya_type_III,padloc,588727,GCA_004798725.1,CP039288.1,Zorya,Unknown,zorya_type_III,Zorya III
176707,gabija,padloc,180581,GCA_004798725.1,CP039289.1,Gabija,Unknown,gabija,Gabija
103075,ietAS,padloc,106576,GCA_004798725.1,CP039289.1,ietAS,Unknown,ietAS,ietAS
1407855,AbiE,padloc,1409199,GCA_004842085.1,CP038805.1,AbiE,Abi,AbiE,AbiE
3781270,Paris_fused,padloc,3783594,GCA_004842085.1,CP038805.1,PARIS,Abi,Paris_fused,PARIS
43424,RM_type_III,padloc,48506,GCA_004842085.1,CP038805.1,RM,RM,RM_type_III,RM III
3082392,thoeris_type_I,padloc,3083772,GCA_004842085.1,CP038805.1,Thoeris,Abi,thoeris_type_I,Thoeris I
640838,RM_type_I,padloc,646915,GCA_004842085.1,CP038806.1,RM,RM,RM_type_I,RM I
699559,dXTPase,padloc,700791,GCA_004842085.1,CP038806.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
2688539,zorya_type_III,padloc,2693630,GCA_004842085.1,CP038806.1,Zorya,Unknown,zorya_type_III,Zorya III
4595418,argonaute_solo,padloc,4598426,GCA_005280315.1,CP040017.1,Argonaute,Argonaute,argonaute_solo,Argonaute_solo
5853960,cbass_type_IIs,padloc,5856461,GCA_005280315.1,CP040017.1,CBASS,Abi,cbass_type_IIs,CBASS II
2937686,dXTPase,padloc,2938903,GCA_005280315.1,CP040017.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
5461706,dXTPase,padloc,5462836,GCA_005280315.1,CP040017.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
4662106,gabija,padloc,4665674,GCA_005280315.1,CP040017.1,Gabija,Unknown,gabija,Gabija
6381366,lamassu_type_I,padloc,6384385,GCA_005280315.1,CP040017.1,Lamassu,Unknown,lamassu_type_I,Lamassu I
5850571,septu_type_I,padloc,5852715,GCA_005280315.1,CP040017.1,Septu,Unknown,septu_type_I,Septu I
2239176,AbiE,padloc,2240937,GCA_005280735.1,CP040077.1,AbiE,Abi,AbiE,AbiE
296654,GAO_29,padloc,306443,GCA_005280735.1,CP040077.1,GAO_29,Unknown,GAO_29,GAO_29
757973,cbass_type_II,padloc,762378,GCA_005280735.1,CP040077.1,CBASS,Abi,cbass_type_II,CBASS II
4364084,dXTPase,padloc,4365346,GCA_005280735.1,CP040077.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
2574937,zorya_type_III,padloc,2579122,GCA_005280735.1,CP040077.1,Zorya,Unknown,zorya_type_III,Zorya III
3318503,ietAS,padloc,3322097,GCA_005280735.1,CP040078.1,ietAS,Unknown,ietAS,ietAS
2157506,GAO_20,padloc,2160505,GCA_005311025.1,CP031747.1,GAO_20,Unknown,GAO_20,GAO_20
449933,RM_type_I,padloc,456675,GCA_005853645.1,CP040531.1,RM,RM,RM_type_I,RM I
1126037,RM_type_II,padloc,1128048,GCA_005853645.1,CP040531.1,RM,RM,RM_type_II,RM II
1156065,RM_type_II,padloc,1157599,GCA_005853645.1,CP040531.1,RM,RM,RM_type_II,RM II
1161392,RM_type_IIG,padloc,1165777,GCA_005853645.1,CP040531.1,RM,RM,RM_type_IIG,RM IIG
742237,RM_type_III,padloc,747340,GCA_005853645.1,CP040531.1,RM,RM,RM_type_III,RM III
1076645,dXTPase,padloc,1077877,GCA_005853645.1,CP040531.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
1157626,disarm_type_I,padloc,1177178,GCA_005853645.1,CP040531.1,DISARM,RM,disarm_type_I,DISARM I
4009816,wadjet_type_I,padloc,4016661,GCA_005853645.1,CP040531.1,Wadjet,Unknown,wadjet_type_I,Wadjet I
625250,RM_type_I,padloc,631974,GCA_005862325.1,CP040552.1,RM,RM,RM_type_I,RM I
1071986,RM_type_II,padloc,1074286,GCA_005862325.1,CP040552.1,RM,RM,RM_type_II,RM II
912328,RM_type_III,padloc,917431,GCA_005862325.1,CP040552.1,RM,RM,RM_type_III,RM III
1268760,dXTPase,padloc,1269992,GCA_005862325.1,CP040552.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
2715199,DRT_class_I,padloc,2716848,GCA_005937855.2,CP042177.1,DRT,Unknown,DRT_class_I,DRT I
8327,RM_type_I,padloc,15642,GCA_005937855.2,CP042177.1,RM,RM,RM_type_I,RM I
34274,RM_type_III,padloc,39327,GCA_005937855.2,CP042177.1,RM,RM,RM_type_III,RM III
357516,dXTPase,padloc,358724,GCA_005937855.2,CP042177.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
2289256,zorya_type_III,padloc,2294420,GCA_005937855.2,CP042178.1,Zorya,Unknown,zorya_type_III,Zorya III
3880726,RM_type_II,padloc,3882790,GCA_005952805.1,CP040709.1,RM,RM,RM_type_II,RM II
3726712,cas_type_I-C,padloc,3734727,GCA_005952805.1,CP040709.1,CRISPR,CRISPR,cas_type_I-C,CRISPR I-C
767412,gabija,padloc,771007,GCA_005952805.1,CP040709.1,Gabija,Unknown,gabija,Gabija
3700285,zorya_type_III,padloc,3704575,GCA_005952805.1,CP040709.1,Zorya,Unknown,zorya_type_III,Zorya III
2995161,RM_type_I,padloc,3000360,GCA_006088755.1,CP039339.1,RM,RM,RM_type_I,RM I
2454717,RM_type_II,padloc,2456242,GCA_006088755.1,CP039339.1,RM,RM,RM_type_II,RM II
2534468,dXTPase,padloc,2535631,GCA_006088755.1,CP039339.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
2683325,dXTPase,padloc,2684749,GCA_006088755.1,CP039339.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
2435830,disarm_type_I,padloc,2454699,GCA_006088755.1,CP039339.1,DISARM,RM,disarm_type_I,DISARM I
719551,AbiE,padloc,721235,GCA_006088755.1,CP039340.1,AbiE,Abi,AbiE,AbiE
1118039,zorya_type_III,padloc,1122182,GCA_006088755.1,CP039340.1,Zorya,Unknown,zorya_type_III,Zorya III
59701,RM_type_III,padloc,64745,GCA_006094315.1,CP034553.1,RM,RM,RM_type_III,RM III
376201,dXTPase,padloc,377409,GCA_006094315.1,CP034553.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
2995002,dXTPase,padloc,2996399,GCA_006094315.1,CP034553.1,dXTPase,Nucleotide_depletion,dXTPase,dXTPase
2747076,AbiD,padloc,2748017,GCA_006094315.1,CP034554.1,AbiD,Abi,AbiD,AbiD
967551,zorya_type_III,padloc,971948,GCA_006094315.1,CP034554.1,Zorya,Unknown,zorya_type_III,Zorya III
1108162,gabija,padloc,1112226,GCA_006094315.1,CP034555.1,Gabija,Unknown,gabija,Gabija
36317,gabija,padloc,40381,GCA_006094315.1,CP034556.1,Gabija,Unknown,gabija,Gabija
1125364,RM_type_I,padloc,1131335,GCA_006337085.1,CP040882.1,RM,RM,RM_type_I,RM I
656533,RM_type_IV,padloc,659523,GCA_006337085.1,CP040882.1,RM,RM,RM_type_IV,RM IV
2350001,RM_type_IIG,padloc,2352787,GCA_006378125.1,CP034395.1,RM,RM,RM_type_IIG,RM IIG
